UNITID,ADDRESS,SCIENTIFIC_NAME,COMMON_NAME,TREEHEIGHT,DIAMETER,LAT,LONG,OWNERSHIP,EXCEPTIONAL
TRE-1089378,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.606386114558,-122.340955613219,PRIV,N
TRE-1089382,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.606403932398,-122.340972227646,PRIV,N
TRE-1089383,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.60640261942,-122.340970967151,PRIV,N
TRE-1089385,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6064300627582,-122.340995228672,PRIV,N
TRE-1089387,1331 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6064265297231,-122.340992520516,PRIV,N
TRE-1089388,1331 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6064293273955,-122.340995723492,PRIV,N
TRE-1089389,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.606457254348,-122.34102027852,PRIV,N
TRE-1089390,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6064607035709,-122.341024676385,PRIV,N
TRE-1089392,1331 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6064581223387,-122.341022938788,PRIV,N
TRE-1089393,1331 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6064590762164,-122.341024070554,PRIV,N
TRE-1089395,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6065147432404,-122.341073006095,PRIV,N
TRE-1089396,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6065120376251,-122.341071689415,PRIV,N
TRE-1089399,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6065128113564,-122.34107262965,PRIV,N
TRE-1089400,1331 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.6065290975735,-122.341085014981,PRIV,N
TRE-1089401,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6065280103969,-122.341085864191,PRIV,N
TRE-1089403,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6065278619247,-122.341084302169,PRIV,N
TRE-1089404,1331 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6065271293273,-122.341085210697,PRIV,N
TRE-1089406,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6065760799997,-122.341130266995,PRIV,N
TRE-1089407,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6066498139607,-122.341195964427,PRIV,N
TRE-1089408,1331 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6066495588296,-122.34119736581,PRIV,N
TRE-1089410,1331 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6066477428268,-122.341195581347,PRIV,N
TRE-1089413,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.606744513168,-122.341285777408,PRIV,N
TRE-1089414,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6067436627408,-122.341285724998,PRIV,N
TRE-1089417,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6066804345197,-122.341224434035,PRIV,N
TRE-1089418,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6066774430015,-122.34122289472,PRIV,N
TRE-1089419,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.6066788132783,-122.341225128163,PRIV,N
TRE-1089422,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.6066789537338,-122.341223494585,PRIV,N
TRE-1089423,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6066965785699,-122.341239534283,PRIV,N
TRE-1089424,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6066970708803,-122.341242032138,PRIV,N
TRE-1089425,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6067033322693,-122.341246088556,PRIV,N
TRE-1089427,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6067064024118,-122.341251070226,PRIV,N
TRE-1089430,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6068188221395,-122.341357233192,PRIV,N
TRE-1089431,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.606821773108,-122.341362295242,PRIV,N
TRE-1089432,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6068203382959,-122.341356324795,PRIV,N
TRE-1089434,1399 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6068488977375,-122.341386962858,PRIV,N
TRE-1089435,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6068486986325,-122.341388956473,PRIV,N
TRE-1089438,1399 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6068476016077,-122.341385662868,PRIV,N
TRE-1089473,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074078812728,-122.342090577556,PRIV,N
TRE-1089474,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074116577669,-122.342097646959,PRIV,N
TRE-1089475,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.607414049909,-122.342099734148,PRIV,N
TRE-1089476,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6074091308218,-122.342093907552,PRIV,N
TRE-1089480,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074502899653,-122.342154682767,PRIV,N
TRE-1089481,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074437275876,-122.34214570755,PRIV,N
TRE-1089484,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.6068819953341,-122.341424974377,PRIV,N
TRE-1089485,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,3,47.6068816296643,-122.34142527517,PRIV,N
TRE-1089487,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6068815014688,-122.341424090247,PRIV,N
TRE-1089488,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6070122417457,-122.341568924388,PRIV,N
TRE-1089489,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6070129708719,-122.341567801417,PRIV,N
TRE-1089491,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6070147411642,-122.341571339271,PRIV,N
TRE-1089493,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.607062438191,-122.34162639964,PRIV,N
TRE-1089496,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6070618525055,-122.341626206987,PRIV,N
TRE-1089497,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6070928342786,-122.341661415944,PRIV,N
TRE-1089498,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6070868655046,-122.341653873333,PRIV,N
TRE-1089503,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6071081031827,-122.341682467728,PRIV,N
TRE-1089504,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6071086357795,-122.341681383174,PRIV,N
TRE-1089507,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6071802695984,-122.341770902899,PRIV,N
TRE-1089509,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6071784361477,-122.34177132203,PRIV,N
TRE-1089510,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,1,47.6071709180465,-122.341760121555,PRIV,N
TRE-1089513,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6072214965646,-122.341825423418,PRIV,N
TRE-1089514,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.607216323126,-122.341822420313,PRIV,N
TRE-1089515,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6072206637055,-122.341829009611,PRIV,N
TRE-1089517,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6074254714628,-122.341862530802,PRIV,N
TRE-1089518,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6074186923665,-122.341871329404,PRIV,N
TRE-1089520,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6074315921153,-122.341881555344,PRIV,N
TRE-1089521,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6075180128118,-122.342000115767,PRIV,N
TRE-1089523,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6075122385459,-122.34202159415,PRIV,N
TRE-1089525,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6075266926343,-122.342015828922,PRIV,N
TRE-1089526,1399 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6068823202241,-122.341425367062,PRIV,N
TRE-1089527,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6071909067674,-122.341785894691,PRIV,N
TRE-1089531,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6071962949491,-122.34179223773,PRIV,N
TRE-1089533,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6074172104477,-122.341852011176,PRIV,N
TRE-1089534,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074936177613,-122.341950268949,PRIV,N
TRE-1089535,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6074957583817,-122.341960274602,PRIV,N
TRE-1089536,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6074973950905,-122.341955237765,PRIV,N
TRE-1089537,1483 ALASKAN WAY,Quercus garryana,Oregon White (Garry) Oak,0,2,47.6074894059756,-122.341946182797,PRIV,N
TRE-1089540,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.6075725202771,-122.342074201443,PRIV,N
TRE-1089541,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,1,47.607574850479,-122.342079609941,PRIV,N
TRE-1089543,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6075682883163,-122.342074614861,PRIV,N
TRE-1089544,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6075706792567,-122.34206751536,PRIV,N
TRE-1089546,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6076098715523,-122.342210999349,PRIV,N
TRE-1089547,1483 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6076274324028,-122.342220526548,PRIV,N
TRE-1089548,1483 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,2,47.6076185573212,-122.342199596992,PRIV,N
TRE-1089577,1225 ALASKAN WAY,Arbutus menziesii,(Pacific) Madrona,0,2,47.6058448429373,-122.340459704345,PRIV,N
TRE-1089586,1823 TERRY AVE,Acer circinatum,Vine Maple,0,7,47.6167404722303,-122.33258654721,PRIV,N
TRE-1089601,4150 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5648422187816,-122.363204708398,PRIV,N
TRE-1089602,4150 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5648926888981,-122.363199163616,PRIV,N
TRE-1089603,4140 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5653867496122,-122.363190607864,PRIV,N
TRE-1089604,4140 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5653140530935,-122.363192909258,PRIV,N
TRE-1089605,4142 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5652210176391,-122.363189288477,PRIV,N
TRE-1089606,4146 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,4,47.5651285550962,-122.363210085374,PRIV,N
TRE-1089607,4146 DELRIDGE WAY SW,Acer circinatum,Vine Maple,0,3,47.5650381316017,-122.363213196372,PRIV,N
TRE-1089617,4800 W MARGINAL WY SW,Acer macrophyllum,Bigleaf Maple,0,4,47.5585809677521,-122.351596438514,PRIV,N
TRE-1089750,5050 W MARGINAL WY SW,Acer macrophyllum,Bigleaf Maple,0,4,47.5548494255321,-122.347962227299,PRIV,N
TRE-1089751,5050 W MARGINAL WY SW,Acer macrophyllum,Bigleaf Maple,0,3,47.5550759600821,-122.34830510544,PRIV,N
TRE-1089752,5050 W MARGINAL WY SW,Acer macrophyllum,Bigleaf Maple,0,3,47.555020851086,-122.348219824971,PRIV,N
TRE-1089851,6513 16TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,0,47.5445918107151,-122.354838982385,SDOT,N
TRE-1089852,6513 16TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,1,47.544485770049,-122.354843655631,SDOT,N
TRE-1089853,6508 16TH AVE SW,Pseudotsuga menziesii,Douglas Fir,0,2,47.5443668828521,-122.354853504582,SDOT,N
TRE-1089871,3417 HARBOR AVE SW,Acer macrophyllum,Bigleaf Maple,0,6,47.5726426722489,-122.370918126578,PRIV,N
TRE-1090094,3002 34TH AV W,Acer circinatum,Vine Maple,0,5,47.6470562168536,-122.400783870073,PRIV,N
TRE-1090095,3002 34TH AV W,Acer circinatum,Vine Maple,0,5,47.6469864325037,-122.400784759153,PRIV,N
TRE-1090236,3820 34TH AVE W,Betula papyrifera,Paper (Canoe) Birch,0,4,47.6548167538167,-122.400786629293,PRIV,N
TRE-1090237,3820 34TH AVE W,Betula papyrifera,Paper (Canoe) Birch,0,4,47.6545968400128,-122.400775787391,PRIV,N
TRE-1090238,3820 34TH AVE W,Betula papyrifera,Paper (Canoe) Birch,0,4,47.6546378268031,-122.400772124789,PRIV,N
TRE-1090291,3120 32ND AVE,Arbutus menziesii,(Pacific) Madrona,0,6,47.6612680036782,-122.398223464108,SDOT,N
TRE-1090298,1809 W EMERSON PL,Thuja plicata,Western Red Cedar,0,9,47.6539002396128,-122.379693072765,PRIV,N
TRE-1090301,1300 W NICKERSON ST,Acer macrophyllum,Bigleaf Maple,0,25,47.6552824145529,-122.374842082048,PRIV,N
TRE-1090304,1300 W NICKERSON ST,Acer macrophyllum,Bigleaf Maple,0,10,47.6549044940291,-122.375589719838,SDOT,N
TRE-1090333,3825 14TH AV W,Thuja plicata,Western Red Cedar,0,3,47.6533363120841,-122.375079941699,SDOT,N
TRE-1090428,1936 7TH AV W,Arbutus menziesii,(Pacific) Madrona,0,4,47.6368129999945,-122.366214360893,PARK,N
TRE-1090465,2224 QUEEN ANNE AVE E,Pinus monticola,Western White Pine,0,8,47.6390675880937,-122.35681244844,PRIV,N
TRE-1090719,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,35,47.6391541775989,-122.345884428374,SDOT,N
TRE-1090720,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,50,47.6391764392667,-122.345891138755,SDOT,N
TRE-1090721,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,30,47.6392097252034,-122.345909192336,SDOT,N
TRE-1090722,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,7,47.6392742892667,-122.34592815698,SDOT,N
TRE-1090723,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,15,47.6393608596784,-122.345973114659,SDOT,N
TRE-1090724,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,30,47.639493588576,-122.3460414671,SDOT,N
TRE-1090725,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,30,47.6395345047133,-122.346060144783,SDOT,N
TRE-1090730,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,7,47.6397557651411,-122.34616620661,SDOT,N
TRE-1090731,2021 AURORA AV N,Acer macrophyllum,Bigleaf Maple,0,25,47.6397855822464,-122.346178969905,SDOT,N
TRE-1091019,1906 22ND AVE S,Populus tremuloides,Quaking Aspen,0,50,47.5862417568388,-122.306770957157,PRIV,N
TRE-1091092,1904 S BAYVIEW ST,Cornus nuttallii,Pacific Dogwood,0,4,47.5810548595057,-122.307801927417,PRIV,N
TRE-1091115,1614 S BAYVIEW ST,Thuja plicata,Western Red Cedar,0,15,47.5810641181072,-122.311308455271,PRIV,N
TRE-1091123,1614 S BAYVIEW ST,Thuja plicata,Western Red Cedar,0,20,47.5810683273955,-122.311389292704,PRIV,N
TRE-1091132,1900 S WAITE ST,Populus tremuloides,Quaking Aspen,0,4,47.580479465182,-122.308669914963,PRIV,N
TRE-1091543,2707 18TH AVE S,Tsuga heterophylla,Western Hemlock,0,7,47.5790221245935,-122.309378635974,PRIV,N
TRE-1091554,1900 S WAITE ST,Populus tremuloides,Quaking Aspen,0,12,47.5804491361749,-122.308675717927,PRIV,N
TRE-1091555,1900 S WAITE ST,Populus tremuloides,Quaking Aspen,0,9,47.5804590182784,-122.308649783326,PRIV,N
TRE-1091631,2503 14TH AVE S,Acer macrophyllum,Bigleaf Maple,0,8,47.580985997038,-122.315724176338,PRIV,N
TRE-1091633,2415 13TH AVE S,Acer macrophyllum,Bigleaf Maple,0,16,47.5815058740975,-122.316080587206,PRIV,N
TRE-1091634,2415 13TH AVE S,Acer macrophyllum,Bigleaf Maple,0,13,47.5814601611912,-122.316084264577,PRIV,N
TRE-1091677,2004 14TH AVE S,Acer circinatum,Vine Maple,0,4,47.585286319766,-122.314580167046,PRIV,N
TRE-1091938,1512 S GRAND ST,Acer macrophyllum,Bigleaf Maple,0,45,47.5870378363164,-122.312948255418,PRIV,N
TRE-1091941,1770 15TH AVE S,Thuja plicata,Western Red Cedar,0,50,47.5870554863837,-122.313368867058,PRIV,N
TRE-1091962,1542 STURGUS AVE S,Acer macrophyllum,Bigleaf Maple,0,30,47.5884843541545,-122.311638382211,PRIV,N
TRE-1091991,1761 17TH AVE S,Acer circinatum,Vine Maple,0,1,47.5873618543575,-122.310630983422,PRIV,N
TRE-1092117,3905 13TH AVE S,Pseudotsuga menziesii,Douglas Fir,0,24,47.5688834613643,-122.316126177586,PRIV,N
TRE-1092118,3905 13TH AVE S,Thuja plicata,Western Red Cedar,0,35,47.5688969989311,-122.316184031957,PRIV,N
TRE-1092119,3901 13TH AVE S,Pinus ponderosa,Ponderosa Pine,0,31,47.5689287480673,-122.316282911701,PRIV,N
TRE-1092122,4001 13TH AVE S,Acer macrophyllum,Bigleaf Maple,0,30,47.5680923135598,-122.316462161642,PRIV,N
TRE-1092126,1106 S BENNETT ST,Rhus glabra,Smooth Sumac,0,5,47.5549512127467,-122.31785705223,PRIV,N
TRE-1092132,4623 CORSON AVE S,Thuja plicata,Western Red Cedar,0,20,47.5616555872152,-122.317313959006,PARK,N
TRE-1092135,4555 12TH AVE S,Rhus glabra,Smooth Sumac,0,8,47.5619003806193,-122.31743633097,PRIV,N
TRE-1092136,4555 12TH AVE S,Rhus glabra,Smooth Sumac,0,8,47.5619537418667,-122.31743707941,PRIV,N
TRE-1092137,4623 CORSON AVE S,Thuja plicata,Western Red Cedar,0,22,47.5616526292176,-122.317371923409,PARK,N
TRE-1092156,4436 11TH AVE S,Acer circinatum,Vine Maple,0,2,47.5635451785566,-122.318099623081,PRIV,N
TRE-1092157,4436 11TH AVE S,Acer circinatum,Vine Maple,0,2,47.5635498175687,-122.318300691612,PRIV,N
TRE-1092424,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,5,47.5717421953423,-122.341667292402,SDOT,N
TRE-1092425,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,5,47.5717383407804,-122.34175888222,SDOT,N
TRE-1092426,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,6,47.5717285359249,-122.3418633088,SDOT,N
TRE-1092427,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,4,47.5717268581654,-122.341936869628,SDOT,N
TRE-1092428,3455 E MARGINAL WAY S,Arbutus menziesii,(Pacific) Madrona,0,4,47.5716857692007,-122.343386020611,SDOT,N
TRE-1092433,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,6,47.5716722561003,-122.343894382758,SDOT,N
TRE-1092435,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,4,47.5716738967362,-122.343965171185,SDOT,N
TRE-1092436,3501 EAST MARGINAL WAY S,Acer circinatum,Vine Maple,0,4,47.571705674577,-122.34397545544,SDOT,N
TRE-1092437,3501 EAST MARGINAL WAY S,Arbutus menziesii,(Pacific) Madrona,0,2,47.5717286492346,-122.344022018722,SDOT,N
TRE-1092551,111 10TH AVE S,Thuja plicata,Western Red Cedar,0,3,47.6009222367083,-122.319953213066,PRIV,N
TRE-1092552,111 10TH AVE S,Thuja plicata,Western Red Cedar,0,3,47.6009127319945,-122.320035649643,PRIV,N
TRE-1092558,900 S WASHINGTON ST,Thuja plicata,Western Red Cedar,0,2,47.600907540072,-122.321058009617,PRIV,N
TRE-1092613,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5884353748889,-122.335027929179,PRIV,N
TRE-1092614,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5886492636658,-122.335027076899,PRIV,N
TRE-1092615,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5887190472057,-122.335026527377,PRIV,N
TRE-1092616,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5887901057701,-122.335027937579,PRIV,N
TRE-1092617,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5888689956773,-122.335027010034,PRIV,N
TRE-1092619,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.589027192219,-122.335026448667,PRIV,N
TRE-1092620,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5890939518697,-122.335025171182,PRIV,N
TRE-1092622,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5893990964979,-122.335027887631,PRIV,N
TRE-1092623,1741 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5894943893948,-122.33502795312,PRIV,N
TRE-1092624,1500 1ST AVE S,Populus tremuloides,Quaking Aspen,0,4,47.5895596563451,-122.335029293543,PRIV,N
TRE-1092625,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,7,47.589061785321,-122.335207030377,PRIV,N
TRE-1092626,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,5,47.5891511751633,-122.335201843654,PRIV,N
TRE-1092627,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,6,47.5892415845271,-122.335199014475,PRIV,N
TRE-1092628,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,4,47.5893313567804,-122.335204710899,PRIV,N
TRE-1092629,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,5,47.5894237950498,-122.335207377891,PRIV,N
TRE-1092630,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,4,47.5895011767546,-122.335196407031,PRIV,N
TRE-1092631,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,4,47.5895794241678,-122.335199442546,PRIV,N
TRE-1092632,1555 S UTAH ST,Populus tremuloides,Quaking Aspen,0,6,47.5896587527957,-122.335200176688,PRIV,N
TRE-1092633,1500 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.589885893697,-122.33502965559,PRIV,N
TRE-1092634,1500 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.5899246619593,-122.335030773997,PRIV,N
TRE-1092635,1500 1ST AVE S,Populus tremuloides,Quaking Aspen,0,6,47.589978102361,-122.335029071009,PRIV,N
TRE-1092649,1733 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,10,47.5869090155042,-122.34019868996,PRIV,N
TRE-1092650,1733 ALASKAN WAY,Thuja plicata,Western Red Cedar,0,7,47.586795678173,-122.340192372326,PRIV,N
TRE-1092739,803 S LANE ST,Thuja plicata,Western Red Cedar,0,18,47.5968535574144,-122.321279635479,PRIV,N
TRE-1092740,803 S LANE ST,Thuja plicata,Western Red Cedar,0,18,47.5967545759586,-122.321249083826,PRIV,N
TRE-1092744,803 S LANE ST,Thuja plicata,Western Red Cedar,0,18,47.5963647891582,-122.321231010514,PRIV,N
TRE-1092746,803 S LANE ST,Thuja plicata,Western Red Cedar,0,18,47.596208651196,-122.321269515063,PRIV,N
TRE-1092747,803 S LANE ST,Thuja plicata,Western Red Cedar,0,18,47.5961553153577,-122.321215316264,PRIV,N
TRE-1092790,1812 N 49TH ST,Populus tremuloides,Quaking Aspen,0,6,47.6643357951392,-122.335802700641,PRIV,N
TRE-1092798,1627 N 49TH ST,Betula papyrifera,Paper (Canoe) Birch,0,4,47.66424889431,-122.337846305783,PRIV,N
TRE-1092811,1416 N 49TH ST,Thuja plicata,Western Red Cedar,0,4,47.6643366757657,-122.339691284135,PRIV,N
TRE-1092827,1008 N 49TH ST,Alnus rubra,Red Alder,0,10,47.6642954347987,-122.344600032998,SDOT,N
TRE-1092871,1420 N 48TH ST,Betula papyrifera,Paper (Canoe) Birch,0,9,47.6636282655736,-122.339562069223,PRIV,N
TRE-1092873,1420 N 48TH ST,Betula papyrifera,Paper (Canoe) Birch,0,18,47.6636284960238,-122.339623084614,PRIV,N
TRE-1092874,1420 N 48TH ST,Betula papyrifera,Paper (Canoe) Birch,0,10,47.6636275802183,-122.339669537824,PRIV,N
TRE-1092972,4533 BAGLEY AVE N,Betula papyrifera,Paper (Canoe) Birch,0,12,47.6625753059593,-122.333012237719,PRIV,N
TRE-1092976,1901 N 47TH ST,Acer circinatum,Vine Maple,0,15,47.6628221424188,-122.334950028454,PRIV,N
TRE-1093022,1626 N 47TH ST,Acer circinatum,Vine Maple,0,6,47.6628715632154,-122.337664272693,SDOT,N
TRE-1093063,1222 N 46TH ST,Juniperus communis,Common Juniper,0,5,47.6621894186072,-122.342668478102,PRIV,N
TRE-1093071,4500 AURORA AVE N,Pseudotsuga menziesii,Douglas Fir,0,7,47.66190720757,-122.346681980547,SDOT,N
TRE-1093083,4327 EASTERN AVE N,Tsuga mertensiana,Mountain Hemlock,0,3,47.6602285733331,-122.32926745373,PRIV,N
TRE-1093112,1709 N 44TH ST,Betula papyrifera,Paper (Canoe) Birch,0,7,47.6602700169898,-122.336851614031,PRIV,N
TRE-1093113,1709 N 44TH ST,Betula papyrifera,Paper (Canoe) Birch,0,9,47.6602676641866,-122.336918482806,PRIV,N
TRE-1093115,1709 N 44TH ST,Betula papyrifera,Paper (Canoe) Birch,0,6,47.6602695266641,-122.337000166466,PRIV,N
TRE-1093121,4333 DENSMORE AVE N,Betula papyrifera,Paper (Canoe) Birch,0,5,47.6602724014888,-122.337672528596,PRIV,N
